"posicao","temperatura"
2.329500e-02, 1.581890e+02  
2.332500e-02, 1.575922e+02  
2.335500e-02, 1.569957e+02  
2.338500e-02, 1.563995e+02  
2.341500e-02, 1.558036e+02  
2.344500e-02, 1.552080e+02  
2.347500e-02, 1.546126e+02  
2.350500e-02, 1.540176e+02  
2.353500e-02, 1.534228e+02  
2.356500e-02, 1.528283e+02  
2.359500e-02, 1.522341e+02  
2.362500e-02, 1.516402e+02  
2.365500e-02, 1.510465e+02  
2.368500e-02, 1.504532e+02  
2.371500e-02, 1.498601e+02  
2.374500e-02, 1.492673e+02  
2.377500e-02, 1.486747e+02  
2.380500e-02, 1.480825e+02  
2.383500e-02, 1.474905e+02  
2.386500e-02, 1.468988e+02  
2.389500e-02, 1.463074e+02  
2.392500e-02, 1.457162e+02  
2.395500e-02, 1.451253e+02  
2.398500e-02, 1.445347e+02  
2.401500e-02, 1.439443e+02  
2.404500e-02, 1.433542e+02  
2.407500e-02, 1.427643e+02  
2.410500e-02, 1.421748e+02  
2.413500e-02, 1.415855e+02  
2.416500e-02, 1.409964e+02  
2.419500e-02, 1.404076e+02  
2.422500e-02, 1.398190e+02  
2.425500e-02, 1.392308e+02  
2.428500e-02, 1.386427e+02  
2.431500e-02, 1.380549e+02  
2.434500e-02, 1.374674e+02  
2.437500e-02, 1.368801e+02  
2.440500e-02, 1.362931e+02  
2.443500e-02, 1.357063e+02  
2.446500e-02, 1.351198e+02  
2.449500e-02, 1.345335e+02  
2.452500e-02, 1.339474e+02  
2.455500e-02, 1.333616e+02  
2.458500e-02, 1.327761e+02  
2.461500e-02, 1.321907e+02  
2.464500e-02, 1.316057e+02  
2.467500e-02, 1.310208e+02  
2.470500e-02, 1.304362e+02  
2.473500e-02, 1.298518e+02  
2.476500e-02, 1.292677e+02  
2.479500e-02, 1.286838e+02  
2.482500e-02, 1.281001e+02  
2.485500e-02, 1.275166e+02  
2.488500e-02, 1.269334e+02  
2.491500e-02, 1.263504e+02  
2.494500e-02, 1.257676e+02  
2.497500e-02, 1.251851e+02  
2.500500e-02, 1.246027e+02  
2.503500e-02, 1.240206e+02  
2.506500e-02, 1.234388e+02  
2.509500e-02, 1.228571e+02  
2.512500e-02, 1.222756e+02  
2.515500e-02, 1.216944e+02  
2.518500e-02, 1.211134e+02  
2.521500e-02, 1.205326e+02  
2.524500e-02, 1.199520e+02  
2.527500e-02, 1.193716e+02  
2.530500e-02, 1.187915e+02  
2.533500e-02, 1.182115e+02  
2.536500e-02, 1.176317e+02  
2.539500e-02, 1.170522e+02  
2.542500e-02, 1.164729e+02  
2.545500e-02, 1.158937e+02  
2.548500e-02, 1.153148e+02  
2.551500e-02, 1.147360e+02  
2.554500e-02, 1.141575e+02  
2.557500e-02, 1.135792e+02  
2.560500e-02, 1.130010e+02  
2.563500e-02, 1.124231e+02  
2.566500e-02, 1.118453e+02  
2.569500e-02, 1.112678e+02  
2.572500e-02, 1.106904e+02  
2.575500e-02, 1.101132e+02  
2.578500e-02, 1.095362e+02  
2.581500e-02, 1.089594e+02  
2.584500e-02, 1.083828e+02  
2.587500e-02, 1.078064e+02  
2.590500e-02, 1.072301e+02  
2.593500e-02, 1.066541e+02  
2.596500e-02, 1.060782e+02  
2.599500e-02, 1.055025e+02  
2.602500e-02, 1.049270e+02  
2.605500e-02, 1.043516e+02  
2.608500e-02, 1.037764e+02  
2.611500e-02, 1.032014e+02  
2.614500e-02, 1.026266e+02  
2.617500e-02, 1.020520e+02  
2.620500e-02, 1.014775e+02  
2.623500e-02, 1.009032e+02  
2.626500e-02, 1.003290e+02  
2.629500e-02, 9.975504e+01  
2.632500e-02, 9.918122e+01  
2.635500e-02, 9.860757e+01  
2.638500e-02, 9.803408e+01  
2.641500e-02, 9.746075e+01  
2.644500e-02, 9.688758e+01  
2.647500e-02, 9.631457e+01  
2.650500e-02, 9.574172e+01  
2.653500e-02, 9.516902e+01  
2.656500e-02, 9.459648e+01  
2.659500e-02, 9.402409e+01  
2.662500e-02, 9.345185e+01  
2.665500e-02, 9.287976e+01  
2.668500e-02, 9.230783e+01  
2.671500e-02, 9.173604e+01  
2.674500e-02, 9.116439e+01  
2.677500e-02, 9.059289e+01  
2.680500e-02, 9.002154e+01  
2.683500e-02, 8.945032e+01  
2.686500e-02, 8.887925e+01  
2.689500e-02, 8.830832e+01  
2.692500e-02, 8.773753e+01  
2.695500e-02, 8.716687e+01  
2.698500e-02, 8.659635e+01  
2.701500e-02, 8.602596e+01  
2.704500e-02, 8.545571e+01  
2.707500e-02, 8.488559e+01  
2.710500e-02, 8.431560e+01  
2.713500e-02, 8.374574e+01  
2.716500e-02, 8.317600e+01  
2.719500e-02, 8.260640e+01  
2.722500e-02, 8.203691e+01  
2.725500e-02, 8.146755e+01  
2.728500e-02, 8.089832e+01  
2.731500e-02, 8.032920e+01  
2.734500e-02, 7.976021e+01  
2.737500e-02, 7.919133e+01  
2.740500e-02, 7.862257e+01  
2.743500e-02, 7.805393e+01  
2.746500e-02, 7.748540e+01  
2.749500e-02, 7.691698e+01  
2.752500e-02, 7.634868e+01  
2.755500e-02, 7.578049e+01  
2.758500e-02, 7.521240e+01  
2.761500e-02, 7.464442e+01  
2.764500e-02, 7.407655e+01  
2.767500e-02, 7.350879e+01  
2.770500e-02, 7.294112e+01  
2.773500e-02, 7.237356e+01  
2.776500e-02, 7.180611e+01  
2.779500e-02, 7.123875e+01  
2.782500e-02, 7.067149e+01  
2.785500e-02, 7.010432e+01  
2.788500e-02, 6.953725e+01  
2.791500e-02, 6.897028e+01  
2.794500e-02, 6.840340e+01  
2.797500e-02, 6.783661e+01  
2.800500e-02, 6.726991e+01  
2.803500e-02, 6.670330e+01  
2.806500e-02, 6.613678e+01  
2.809500e-02, 6.557034e+01  
2.812500e-02, 6.500399e+01  
2.815500e-02, 6.443773e+01  
2.818500e-02, 6.387154e+01  
2.821500e-02, 6.330544e+01  
2.824500e-02, 6.273941e+01  
2.827500e-02, 6.217347e+01  
2.830500e-02, 6.160760e+01  
2.833500e-02, 6.104180e+01  
2.836500e-02, 6.047608e+01  
2.839500e-02, 5.991043e+01  
2.842500e-02, 5.934486e+01  
2.845500e-02, 5.877935e+01  
2.848500e-02, 5.821392e+01  
2.851500e-02, 5.764855e+01  
2.854500e-02, 5.708324e+01  
2.857500e-02, 5.651801e+01  
2.860500e-02, 5.595283e+01  
2.863500e-02, 5.538772e+01  
2.866500e-02, 5.482267e+01  
2.869500e-02, 5.425767e+01  
2.872500e-02, 5.369274e+01  
2.875500e-02, 5.312786e+01  
2.878500e-02, 5.256304e+01  
2.881500e-02, 5.199827e+01  
2.884500e-02, 5.143355e+01  
2.887500e-02, 5.086889e+01  
2.890500e-02, 5.030427e+01  
2.893500e-02, 4.973970e+01  
2.896500e-02, 4.917519e+01  
2.899500e-02, 4.861071e+01  
2.902500e-02, 4.804628e+01  
2.905500e-02, 4.748190e+01  
2.908500e-02, 4.691755e+01  
2.911500e-02, 4.635325e+01  
2.914500e-02, 4.578899e+01  
2.917500e-02, 4.522476e+01  
2.920500e-02, 4.466057e+01  
2.923500e-02, 4.409641e+01  
2.926500e-02, 4.353229e+01  
2.929500e-02, 4.296820e+01  
2.932500e-02, 4.240415e+01  
2.935500e-02, 4.184012e+01  
2.938500e-02, 4.127612e+01  
2.941500e-02, 4.071215e+01  
2.944500e-02, 4.014820e+01  
2.947500e-02, 3.958428e+01  
2.950500e-02, 3.902038e+01  
2.953500e-02, 3.845650e+01  
2.956500e-02, 3.789264e+01  
2.959500e-02, 3.732880e+01  
2.962500e-02, 3.676498e+01  
2.965500e-02, 3.620117e+01  
2.968500e-02, 3.563738e+01  
2.971500e-02, 3.507361e+01  
2.974500e-02, 3.450984e+01  
2.977500e-02, 3.394609e+01  
2.980500e-02, 3.338234e+01  
2.983500e-02, 3.281861e+01  
2.986500e-02, 3.225488e+01  
2.989500e-02, 3.169115e+01  
2.992500e-02, 3.112743e+01  
2.995500e-02, 3.056372e+01  
2.998500e-02, 3.000000e+01  
